cityName,content,gender ,nickName,userLevel,score,time,date,evaluate
安庆,好看，刘亦菲真的特别漂亮。不愧是迪士尼公主，简直是演花木兰的不二之选。太棒了！！^IMAX看的特别爽。大家多多支持啊,1,天上掉下个凌妹妹,2,4.0,2020-09-15 17:09:57,2020-09-15,unkown
长治,😃😁😁😁😁,0,饭还,2,4.5,2020-09-15 17:09:28,2020-09-15,好评
惠州,还算可以的，就是票太贵了！,1,A~C随遇而安,2,3.0,2020-09-15 17:08:17,2020-09-15,unkown
盐城,美国导演不了解中国历史，真是胡扯八道,1,A鹦鹉地板刘卫开13626215292,2,0.5,2020-09-15 17:08:06,2020-09-15,unkown
章丘区,不错奥利给啊,0,beyond💓,2,5.0,2020-09-15 17:08:04,2020-09-15,unkown
上海,电影还不错哦，大家可以去看看哦,1,小马哥,3,4.0,2020-09-15 17:06:57,2020-09-15,unkown
宁远县,剧情一般，太多硬伤,1,Original,1,3.5,2020-09-15 17:06:46,2020-09-15,unkown
营口,一般般吧，没什么亮点,1,暗里着迷8070,2,2.5,2020-09-15 17:06:35,2020-09-15,购票
珠海,适合12岁以下的小朋友看。好的一个故事，胡编乱造。,0,weN746090396,1,2.0,2020-09-15 17:06:13,2020-09-15,差评
广元,剧情略显浮夸,1,ING,1,4.0,2020-09-15 17:06:03,2020-09-15,好评
杭州,一般，乱七八糟的,2,安之若妖妖丶,2,4.5,2020-09-15 17:04:40,2020-09-15,好评
深圳,不错      ,1,Jxo601510237,1,5.0,2020-09-15 17:04:18,2020-09-15,好评
三河,外国人讲中国故事真是不行！,1,小欣danny,3,1.5,2020-09-15 17:04:04,2020-09-15,差评
长沙,不看剧情觉得还行 就当看一部风景大片了吧,0,KChyco,1,2.5,2020-09-15 17:03:57,2020-09-15,购票
新余,真的很好看！看的国语版的。真的不像网上说的一样，要亲自去看才会知道！推荐,2,神明の救赎,2,5.0,2020-09-15 17:03:26,2020-09-15,好评
洛阳,很喜欢，是我心里的花木兰了,0,阿沐ann,1,5.0,2020-09-15 17:03:06,2020-09-15,unkown
资阳,感谢刘亦菲！,1,周恨水商学课,3,5.0,2020-09-15 17:02:53,2020-09-15,好评
石家庄,还可以 建议看,0,t天爷、,2,4.5,2020-09-15 17:02:40,2020-09-15,好评
广州,我的姐 太绝了！！！！,2,Aa,2,5.0,2020-09-15 17:02:24,2020-09-15,unkown
郑州,感觉这电影被黑了，觉得挺好看的呀，怎么评论都是这,1,kaixintuanzhang,2,5.0,2020-09-15 17:02:12,2020-09-15,unkown
成都,我觉得并不是演员演技差吧，迪士尼拍的电影不都是这样的套路吗？我觉得挺好看的,2,阿香,2,5.0,2020-09-15 17:01:30,2020-09-15,unkown
开平,特效不错！西方剧情！日本的装扮！看着挺尴尬的！,0,七夜,3,3.0,2020-09-15 17:01:27,2020-09-15,购票
临颍,我感觉挺好看的。刘亦菲  巩俐 都很帅  很a,2,苏苏👠,2,5.0,2020-09-15 17:01:26,2020-09-15,unkown
广州,简直是浪费时间，毫无意义！,0,韩欣,6,0.5,2020-09-15 17:01:21,2020-09-15,unkown
济南,我挺喜欢这部电影的,2,下次花开🌸,2,5.0,2020-09-15 17:00:37,2020-09-15,好评
六安,编剧脑洞太大,1,A不要迷恋小凡,2,2.5,2020-09-15 17:00:33,2020-09-15,购票
上海,刘亦菲演技在线。就是导演一般，情节太生硬刻板  剧情过渡突兀。只有画面和镜头运用还不错。一帮中国人用英语在尬聊，看得我也挺尴尬的，，总之 是动画版花木兰的翻拍而已  没有惊喜,0,qqakai,2,3.5,2020-09-15 17:00:24,2020-09-15,购票
原平,神仙姐姐的颜值占六分，还有一分是造型，emm，剧情就不讨论了,2,溯流而上up,2,2.5,2020-09-15 17:00:24,2020-09-15,购票
上海,感觉刘亦菲就是花木兰，还原了影片的忠，勇和真的主题👍👍😍😍👍😍,2,FANGFANG,6,5.0,2020-09-15 17:00:13,2020-09-15,好评
泸州,超烂 别看了朋友们 在家里睡觉更香,0,ULd218798547,3,0.5,2020-09-15 17:00:10,2020-09-15,差评
长沙,这服装造型一言难尽，迪士尼果然不适合拍中国元素,2,淡看云舒云卷丶cium,2,0.5,2020-09-15 16:59:10,2020-09-15,unkown
上饶,超好看……赞,0,独自等待=52678,1,5.0,2020-09-15 16:59:07,2020-09-15,好评
哈尔滨,我是花军我是华菌,1,雕馋,1,0.5,2020-09-15 16:58:09,2020-09-15,差评
成都,故事剧情转折过于突兀,0,阡陌丶云,2,3.0,2020-09-15 16:57:48,2020-09-15,购票
杭州,4D看效果还不错,1,ovy321538551,2,5.0,2020-09-15 16:57:48,2020-09-15,好评
衡水,好看，剧情生动,0,木子月生李胜,2,5.0,2020-09-15 16:57:10,2020-09-15,好评
深圳,8分给木兰这个人物,1,王章青,2,4.0,2020-09-15 16:57:07,2020-09-15,unkown
苏州,仙女姐姐真棒，爱了！编剧emmmm算了，有仙女姐姐就够了,2,牛牛,3,5.0,2020-09-15 16:56:38,2020-09-15,好评
南通,个人就是喜欢  纯粹的看电影 情节性的热泪盈眶  不涉及任何……………,2,HyQ162403260,1,5.0,2020-09-15 16:56:38,2020-09-15,好评
广州,很喜欢，很好看，心里的花木兰。刘亦菲演出来了,1,中国人寿刘华清🇨🇳,2,5.0,2020-09-15 16:56:34,2020-09-15,unkown
安溪,超级垃圾，整个影片不知道在演的什么，象小孩子在过家家。一点情节也没有,0,财神,3,0.5,2020-09-15 16:56:20,2020-09-15,差评
成都,不小心买成了中文版，结果中文配音比想象中好太多了，都忘记原版是英文了👍    刘亦菲好看👍    女巫这个角色…有点奇怪（剧情就奇怪…）🤷‍♂️    女性人物妆容…挺特别的    木兰悟真后把装甲脱掉可能是装甲太重了吧，毕竟脱了之后就无敌了👊,0,小强0416,3,3.0,2020-09-15 16:56:20,2020-09-15,unkown
永丰,还不错，还不错。,2,jun,1,5.0,2020-09-15 16:56:19,2020-09-15,好评
武汉,最美丽的小公主,1,晓寒,1,5.0,2020-09-15 16:56:07,2020-09-15,unkown
天台,一般般吧，明星阵容强大,0,路西法啊,1,2.5,2020-09-15 16:55:56,2020-09-15,购票
张家港,今年最差电影,1,AA指教余生,2,0.5,2020-09-15 16:55:56,2020-09-15,unkown
启东,刘亦菲真的太美太飒了！,2,番茄酱欧尼酱,3,5.0,2020-09-15 16:55:50,2020-09-15,好评
大庆,真的很一般。,0,Rgx540753026,4,2.5,2020-09-15 16:55:43,2020-09-15,unkown
西安,特别好看！！！,0,xOw398962882,2,5.0,2020-09-15 16:55:23,2020-09-15,好评
虞城,牛逼真牛逼，还有一个字  牛逼,1,起源,1,5.0,2020-09-15 16:55:02,2020-09-15,unkown
汉中,迪士尼公主成长记,0,呢货,2,3.5,2020-09-15 16:54:57,2020-09-15,购票
广州,影片通过花木兰代父从军的曲折故事，宣扬了中国传统的孝顺、坚韧、爱国等美德，树立了古代巾帼英雄的形象，具有较为积极的教育意义。,0,aTL235351630,2,5.0,2020-09-15 16:54:57,2020-09-15,好评
北京,网上黑的有点夸张，就是一部很正常水平的迪士尼儿童电影。,2,Lillian2573,4,4.5,2020-09-15 16:54:51,2020-09-15,好评
共青城,仙女亦菲是真的好看，没有传说中那么难看，还是挺好看的,2,华夜繁梦,2,5.0,2020-09-15 16:54:49,2020-09-15,好评
郑州,智宿荟  一站式酒店OTA精细化运营服务商,0,ExT148832828,2,4.5,2020-09-15 16:54:36,2020-09-15,好评
北京,感觉不错刘亦菲帅极了,1,认定他人非体育,3,5.0,2020-09-15 16:54:28,2020-09-15,好评
诸暨,只能说还行吧,0,ZF971013,1,4.0,2020-09-15 16:54:24,2020-09-15,好评
上海,刘亦菲演的很不错。,2,flora cc,5,4.0,2020-09-15 16:54:09,2020-09-15,好评
郑州,我觉得还挺好看的,0,aGh649455540,2,4.5,2020-09-15 16:53:12,2020-09-15,好评
济南,刘亦菲演技挺好，只不过剧本略显单薄了，故事情节比较简单最后圆满结局也是迪士尼一贯的童话风格吧，看迪士尼的电影就不能用成人的思维来考虑整个电影的情节是否现实可行，综合来说还可以吧，带点小感动，女孩子应该去看看,2,lyh释然,1,4.0,2020-09-15 16:52:22,2020-09-15,好评
东海,好看哦，想看的尽管看吧,2,哈哈 ,1,5.0,2020-09-15 16:52:18,2020-09-15,好评
重庆,超级无敌烂片，花木兰这个题材本身就不好拍，单薄的素材强加各种不知所谓的魔幻元素！大家不要浪费钱！,0,骑象泡美眉,4,0.5,2020-09-15 16:51:54,2020-09-15,unkown
西安,垃圾中的战斗机！,0,GfP847390787,1,0.5,2020-09-15 16:51:35,2020-09-15,unkown
合肥,姐姐还是美美的，,0,孤城,2,5.0,2020-09-15 16:51:32,2020-09-15,好评
通辽,一直很喜欢花木兰的啦,2,、墨凉,2,5.0,2020-09-15 16:50:27,2020-09-15,好评
宿迁,你全力以赴做到最好，可能还不如别人随便搞搞。,1,宿迁帅老湿,1,5.0,2020-09-15 16:50:21,2020-09-15,好评
长沙,😁😁😁😁😁,0,楠nnm,3,5.0,2020-09-15 16:49:34,2020-09-15,好评
西安,哎呀，就是为了圈中国人的钱,2,sb983,2,0.5,2020-09-15 16:49:31,2020-09-15,unkown
广州,以为是国之大片，可谓相当烂,1,Mr. Liang,2,0.5,2020-09-15 16:49:29,2020-09-15,差评
咸宁,好看，巩俐那个角色似乎是木兰的内心阴影的一面，木看回归真实那一段让人动容，有内核，比一般的公主片催人奋进,2,刘娇,2,5.0,2020-09-15 16:49:00,2020-09-15,unkown
南京,还可以看的。,0,Bhm954682323,2,5.0,2020-09-15 16:48:56,2020-09-15,unkown
天台,剧情没剧情，场面没场面。你家打仗十几个人攻城，打这个花木兰的牌子赚中国人的钱。瞎了老子24k钛合金**。刚出就看,1,皮皮,1,0.5,2020-09-15 16:48:49,2020-09-15,unkown
保定,屏幕中间有黑印 效果不好,2,😜wo有俩坎肩～,3,4.0,2020-09-15 16:48:36,2020-09-15,unkown
清远,超级烂片，谁看谁后悔，请大牌来骗钱，,1,叶凡175,2,0.5,2020-09-15 16:48:33,2020-09-15,unkown
上海,中国的故事！中国的演员！被美国拍？感觉好奇怪！那个时候的花木兰还说英文？好奇怪！这个分数给演员的！,0,救世主888888,3,4.0,2020-09-15 16:48:23,2020-09-15,unkown
东港,《花木兰》是我期待了很久的电影，兜兜转转，终于在今天梦想成真，去影院和大家一起见证木兰的成长。从小到大，木兰在我们所接受到的认知里，她只是一个替父从军，为国家而战的女英雄，至于她的童年，她小时候是否也是一个有着活泼心性，天真烂漫的小女孩，却从来没有人告诉过我们。影片中花木兰自小元气过盛，不逊于男子。父亲的爱和纵容让她这股劲儿如同野草般恣意生长，替父从军既是身为子女的不忍与孝义，也是天性使然，命运使然。忠勇真三个字深深地烙在了她的骨血里，凤凰是我们上古神话中的神鸟，它作为花家 ，花木兰的精神图腾，给予其生生不息的信念与力量，也为影片增加了神秘色彩。女巫这一角色又体现出了西方的魔幻色彩，值得一看,2,Eternalの Dentistry,2,5.0,2020-09-15 16:48:23,2020-09-15,unkown
成都,我想成为像花木兰一样的人,2,鱼🐟的记忆,2,5.0,2020-09-15 16:48:06,2020-09-15,unkown
成都,妆容都哼贴合，喜欢,0,疯丫头xl,1,5.0,2020-09-15 16:47:55,2020-09-15,unkown
襄阳,还行，一般吧～,1,疯子Unc1e,1,4.0,2020-09-15 16:47:48,2020-09-15,好评
赣州,炒鸡好看，刘亦菲太棒了👏,0,感en💝,2,5.0,2020-09-15 16:47:23,2020-09-15,unkown
遂宁,不怎么好看。剧情和立意过分简单和直白，适合老，少。,0,拿着牛奶瓶的阿佳佳,2,1.5,2020-09-15 16:46:56,2020-09-15,unkown
绵阳,不错，值得,0,泯雨晴空,2,4.5,2020-09-15 16:46:53,2020-09-15,unkown
济南,很不错，演的很好,0,高旭,2,5.0,2020-09-15 16:46:50,2020-09-15,好评
北京,非常好看，刘亦菲太惊艳了,0,宋昭阳 | 优贝甜,4,5.0,2020-09-15 16:46:35,2020-09-15,好评
北京,反正我觉得还是不错的，就是凤凰的特效做的不太好，不用较真去和之前的动画片做比较，根本没有必要，和抖音里的推荐测评也不太一样，因人而异吧，现场看过总是不一样的，不能用听别人说怎么样就是怎么样吧，再者说了，跟动画片拍的要是一模一样，那他真人版的可真是演了个寂寞,2,A520Xzq,1,5.0,2020-09-15 16:46:31,2020-09-15,好评
株洲,我看的是中文版的，我觉得整体还是挺好的，毕竟针对的观众是全球性的，各个年龄层次，所谓觉得说英文有违和感的，或者又觉得什么不是中国人演的，麻烦你们先去了解一下迪士尼背景文化，不喜欢可以不去看，但不诋毁，总之我觉得对得起自己花这个时间和票价，刘亦菲也是很卖力地演出，美哒,2,xaq173807031,2,4.0,2020-09-15 16:46:25,2020-09-15,好评
宁波,剧情单薄，建议不要去看,1,QZB一95,2,2.5,2020-09-15 16:46:14,2020-09-15,购票
成都,好看，当然这样一个传奇故事要评价真实性和严密度就太较真了。好看点在于女性意识的复苏和觉醒，女性对女性的认可。好看的点还有父权社会里，父亲没有对归来的女儿说家族荣誉和剑、盔甲等重过女儿，而是抱着女儿说你胜过一切👍好看的点还有社会对女性的平等认同，并给予更大空间发挥能力，这些在今天社会都未必能做到，所以不同时代有不同花木兰的解读，至少这是我们期待的。媒婆不好看，佩佩老师很出彩，古代的妆容今天人未必欣赏。哈哈哈,2,阿泽,4,4.5,2020-09-15 16:46:08,2020-09-15,好评
赣州,不错 很好看,2,領悟748,2,5.0,2020-09-15 16:46:06,2020-09-15,好评
涪陵,好看，像女神^_^,1,Smileの黎,2,5.0,2020-09-15 16:45:57,2020-09-15,unkown
泰安,好看呀，喷子不知道在黑的啥，花木兰比什么小时代杨贵妃秘史之类的好看多了，外国人拍的也很好啊，场面也很大气,2,Yxf383216415,3,5.0,2020-09-15 16:45:49,2020-09-15,好评
昆明,还行，没有之前说的那么夸张,2,你是疯儿我是傻丶,4,3.5,2020-09-15 16:45:28,2020-09-15,购票
金坛,个人觉得很好,0,大二三宝,2,5.0,2020-09-15 16:45:16,2020-09-15,好评
长沙,好看    ,0,vCu710204470,2,4.5,2020-09-15 16:45:14,2020-09-15,好评
银川,烂片，尴尬死了,0,🤔 ,3,0.5,2020-09-15 16:45:06,2020-09-15,差评
深圳,非常好看，刘亦菲好美,2,一岚,2,5.0,2020-09-15 16:44:29,2020-09-15,unkown
顺德,觉得像迪士尼的风格，挺好,0,小董小懂,1,4.0,2020-09-15 16:43:14,2020-09-15,好评
杭州,好看啊，实景很壮阔，虽然没有歌舞，但配乐好听，刘亦菲打戏真的飒，雪地红衣的意境太美了，演技也不错，感觉很有层次感，尤其喜欢亲情线,2,醋坛青青,4,5.0,2020-09-15 16:42:59,2020-09-15,好评
太原,没有别的原因，亦菲姐姐颜值值得一星，别的半星也不值,0,Hyyyyyx要努力,2,1.0,2020-09-15 16:42:27,2020-09-15,unkown
北京,好看的啊！！巾帼不让须眉 这可能也是迪士尼唯一一位中国公主的原因吧 效果特效都很好 不知道为什么评分那么低 个人觉得很飒 刘亦菲饰演的木兰超级帅 看到甄子丹的时候我有点调戏(啊哈哈哈 想起来叶问)个人觉得值得看的！！！,2,xYi568681385,2,5.0,2020-09-15 16:42:05,2020-09-15,unkown
济南,辣鸡片子啊啊,0,Vurnter,3,0.5,2020-09-15 16:40:01,2020-09-15,unkown
阜宁,烂片！！！！,0,PEACHES,1,1.0,2020-09-15 16:39:57,2020-09-15,unkown
广州,一般般吧。,0,IhJ500248932,5,0.5,2020-09-15 16:39:33,2020-09-15,unkown
阜宁,八太行，不是很推荐,1,想养只猫,1,3.0,2020-09-15 16:39:30,2020-09-15,unkown
长沙,剧情稀烂的，冲刘亦菲去看,2,小兔子酱T_T,3,2.5,2020-09-15 16:39:06,2020-09-15,unkown
大连,刘亦菲真的好看，有能打又有颜，演员演的很好，向世界展示我们中国的文化，但是剧情有点尬，巩俐死的莫名其妙，我觉得花木兰如果是最后召唤凤凰秒杀那个鹰，会好很多,0,提莫子非鱼,2,4.0,2020-09-15 16:38:16,2020-09-15,好评
九江,其实还不错的 沉迷于神仙姐姐的颜值无法自拔,0,邹___英Ivana,1,4.0,2020-09-15 16:38:05,2020-09-15,好评
鞍山,总体来说。特别失望,1,等。,2,5.0,2020-09-15 16:37:59,2020-09-15,好评
平湖,一般般吧!xxx,1,沈味蕾,2,2.5,2020-09-15 16:37:40,2020-09-15,购票
三亚,虽然很多人都说片子如何如何，我还是亲眼看了才下评论。画面色彩都不错，讲了一个女孩子拯救家国的故事，很纯粹不滥情。本来迪士尼的风格就是老少皆宜，纯粹善良。一定要追求盗梦空间，星际穿越般的剧情过或者角斗士，勇敢的心般的战斗场面那就是是出发点偏了。总之，看着消瘦的刘亦菲，我感动了。,0,zak1977,3,5.0,2020-09-15 16:37:08,2020-09-15,unkown
深圳,很好看 刘亦菲演技真好,0,_qqkx31434012592,3,5.0,2020-09-15 16:36:50,2020-09-15,unkown
烟台,好看，刘亦菲素颜真好看，比较有范,0,Amen!I am lucky🎀,2,5.0,2020-09-15 16:36:36,2020-09-15,好评
西安,没看之前一直听到大家吐槽这部电影，比如凤凰的特效假，里面的士兵都喜欢花木兰，去看了之后真的服了，这电影太好看了不明白那些故意黑的人，如果电影后面花木兰和男主碰了下手就说明所有士兵都喜欢花木兰我真的没话说了，去看了再好好评价吧，总的来说花木兰和父亲的感情才是这部电影的感情戏吧，刘亦菲姐姐演技真的好，希望大家认真去看吧,2,李發財,2,5.0,2020-09-15 16:36:30,2020-09-15,unkown
赣州,还可以，带点神话剧的既视感,1,听你说°°,2,5.0,2020-09-15 16:36:16,2020-09-15,好评
重庆,英文版的花木兰非常好看，感受中外文化对花木兰的诠释！,1,尹宏斌,3,5.0,2020-09-15 16:36:01,2020-09-15,unkown
佳木斯,感谢妮基·卡罗，赋予了花木兰新的生命，在二十一世纪，整个地球处在焦虑的一刻钟，阐释了一种可行、可能的解决方法。以“爱”之名，每个人都可以成为花木兰,1,,2,5.0,2020-09-15 16:36:00,2020-09-15,好评
无锡,我觉得不错啊，哪有网上说的说烂片。故意黑的吧。我两个小时看的意犹未尽。刘亦菲等演员都不错。剧情也不错。就是中国人在里面讲英文一开始有点不适应。别的都ok的。很客观的说可以去电影院花钱看。不后悔的那种。黑粉走开,2,A糖麻麻,4,5.0,2020-09-15 16:35:45,2020-09-15,好评
